com_id,year,cand_id,name,party,state,district,0,1,2,3,median,mean,individual,pac
N00006863,2016,H8CA04152,Tom McClintock ,R,CA,CA04,716206.0,20000.0,0.0,0.0,100.0,324.0121546961326,586462.0,132644.0
N00006882,2016,H2CA25036,Buck McKeon ,R,CA,CA25,1000.0,5000.0,0.0,0.0,0.0,0.0,0.0,5000.0
N00006897,2016,H6CA24113,Brad Sherman ,D,CA,CA30,1416016.0,185000.0,0.0,0.0,750.0,1023.8220640569397,863082.0,721484.0
N00006954,2016,H8CA41063,Gary Miller ,R,CA,CA31,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0
N00006981,2016,H4CA49032,Brian P Bilbray ,R,CA,CA52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1000.0
N00007017,2016,H0CA48024,Darrell Issa ,R,CA,CA49,2061753.0,437082.0,10000.0,33200.0,350.0,763.0857751731487,1432312.0,1396538.0
N00007021,2016,H2CA50026,Juan Vargas ,D,CA,CA51,967233.0,156200.0,0.0,0.0,500.0,985.2823529411763,334996.0,816910.0
N00007084,2016,H6CA40234,Bob Conaway ,D,CA,CA08,503.0,0.0,0.0,0.0,503.0,503.0,503.0,0.0
N00007089,2016,H6CA31142,Joe Baca ,R,CA,CA31,28574.0,0.0,0.0,0.0,1000.0,968.0689655172414,28074.0,500.0
N00007099,2016,H2CA37023,Ken Calvert ,R,CA,CA42,1226663.0,205000.0,0.0,0.0,1000.0,1146.1677740863788,689993.0,731120.0
N00007151,2016,H8CA42061,Dana Rohrabacher ,R,CA,CA48,777756.0,5000.0,0.0,0.0,500.0,1001.8930555555555,721363.0,39843.0
N00007232,2016,H8CA22089,Lois Capps ,D,CA,CA24,29473.0,0.0,0.0,0.0,287.5,146.875,1175.0,22323.0
N00007248,2016,H8CA20059,Devin Nunes ,R,CA,CA22,1862873.0,450400.0,0.0,0.0,750.0,1083.0720858895706,706163.0,1594910.0
N00007286,2016,H2CA25028,Phil Wyman ,R,CA,CAS1,5950.0,0.0,0.0,0.0,750.0,991.6666666666665,5950.0,0.0
N00007312,2016,H4CA17021,Sam Farr ,D,CA,CA20,191610.0,15000.0,0.0,0.0,500.0,712.6136363636364,62710.0,121650.0
N00007335,2016,H8CA12098,Anna Eshoo ,D,CA,CA18,1428942.0,172400.0,0.0,0.0,1000.0,1123.9902200488998,919424.0,657691.0
N00007360,2016,H8CA05035,Nancy Pelosi ,D,CA,CA12,2572607.0,620609.0,10108.0,0.0,25.0,69.67058270676692,1779108.0,1277138.0
N00007364,2016,S0CA00199,Dianne Feinstein ,D,CA,CAS2,544602.0,107400.0,30000.0,0.0,1000.0,1262.7571884984025,395243.0,221055.0
N00007419,2016,H8CA01109,Mike Thompson ,D,CA,CA05,1618009.0,315000.0,0.0,0.0,250.0,435.44806517311616,641415.0,1259166.0
N00007479,2016,H4CA16049,Zoe Lofgren ,D,CA,CA19,1249170.0,120400.0,0.0,0.0,500.0,935.8881720430107,870376.0,479874.0
N00007581,2016,H8CA03105,Doug Ose ,R,CA,CA07,100.0,0.0,0.0,0.0,0.0,0.0,0.0,-4900.0
N00007635,2016,H4AS00036,Amata Coleman Radewagen ,R,AS,AS00,61850.0,25000.0,0.0,0.0,687.5,1345.0,40350.0,46500.0
N00007690,2016,H6OR02116,Greg Walden ,R,OR,OR02,2736314.0,500200.0,0.0,0.0,500.0,754.7713498622591,1095928.0,2091586.0
N00007724,2016,S6OR00110,Ron Wyden ,D,OR,ORS2,7714991.0,867700.0,20000.0,0.0,400.0,885.0118744698897,6260574.0,2236966.0
N00007727,2016,H6OR03064,Earl Blumenauer ,D,OR,OR03,1183001.0,275400.0,0.0,0.0,500.0,801.6818181818181,529110.0,911819.0
N00007781,2016,H6OR04047,Peter DeFazio ,D,OR,OR04,1017029.0,250400.0,0.0,0.0,25.0,158.69000404694455,392123.0,837881.0
N00007833,2016,H6WA09025,Adam Smith ,D,WA,WA09,672747.0,240000.0,0.0,0.0,500.0,766.747023809524,257627.0,617620.0
N00007836,2016,S8WA00194,Maria Cantwell ,D,WA,WAS1,775270.0,0.0,0.0,0.0,100.0,314.35669058674546,744711.0,5510.0
N00007876,2016,S2WA00189,Patty Murray ,D,WA,WAS2,8104580.0,903648.0,0.0,0.0,125.0,375.34792870008073,6043477.0,2841114.0
N00007999,2016,H6AK00045,Don Young ,R,AK,AK01,938246.0,125000.0,0.0,0.0,500.0,796.219839142091,593980.0,456016.0
N00008028,2016,H2TX03118,Sam Johnson ,R,TX,TX03,879198.0,179626.0,0.0,0.0,500.0,803.6688311688312,247530.0,797644.0
N00008046,2016,H8CA09060,Barbara Lee ,D,CA,CA13,1334126.0,125800.0,0.0,0.0,50.0,280.92116076014383,1093907.0,329605.0
N00008051,2016,H8CO02087,Mark Udall ,D,CO,CO02,5088.0,5000.0,0.0,0.0,-200.0,-539.4545454545455,-17802.0,2088.0
N00008060,2016,H0NC10151,Scott Keadle ,R,NC,NC08,2750.0,0.0,0.0,0.0,0.0,0.0,0.0,2750.0
N00008086,2016,H0MI10071,Dave Camp ,R,MI,MI04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7500.0
N00008091,2016,H2AL06035,Spencer Bachus ,R,AL,AL06,2253.0,0.0,0.0,0.0,2253.0,2253.0,2253.0,-1000.0
N00008122,2016,H2TX00015,Eddie Bernice Johnson ,D,TX,TX30,373185.0,80000.0,0.0,0.0,500.0,737.7272727272727,81150.0,361535.0
N00008264,2016,H6CA39020,Ed Royce ,R,CA,CA39,3509744.0,527700.0,26932.0,0.0,1000.0,1167.4417517006802,2745823.0,1352704.0
N00008274,2016,H6CA46033,Loretta Sanchez ,D,CA,CAS1,3727475.0,372800.0,26361.0,34487.0,700.0,1107.4177777777775,3488366.0,642801.0
N00008799,2016,H6TX12060,Kay Granger ,R,TX,TX12,1265659.0,130000.0,0.0,0.0,500.0,824.390625,738654.0,650070.0
N00008957,2016,S0NH00144,Bob Smith ,R,NH,NHS2,19788.0,0.0,0.0,0.0,150.0,226.7936507936508,14288.0,60700.0
N00009154,2016,H2VA06115,Bob Goodlatte ,R,VA,VA06,1451204.0,375980.0,0.0,0.0,500.0,897.8364083640837,729941.0,994743.0
N00009573,2016,S2AZ00141,Jeff Flake ,R,AZ,AZS2,1053718.0,50000.0,0.0,0.0,450.0,824.6527149321267,728993.0,353950.0
N00009585,2016,H0CA27085,Adam Schiff ,D,CA,CA28,819338.0,80000.0,0.0,0.0,500.0,913.7798353909463,444097.0,442741.0
N00009604,2016,H0CA49055,Susan A Davis ,D,CA,CA53,410439.0,75000.0,0.0,0.0,300.0,666.7209302325581,143345.0,333594.0
N00009614,2016,H0FL08042,Ric Keller ,R,FL,FL06,18650.0,5000.0,0.0,0.0,750.0,1137.5,13650.0,10000.0
N00009659,2016,S4LA00057,David Vitter ,R,LA,LAS2,121581.0,55000.0,0.0,0.0,1650.0,1600.0,9600.0,152481.0
N00009660,2016,H0LA01087,Steve Scalise ,R,LA,LA01,3284278.0,1090000.0,0.0,0.0,800.0,1173.2800953516091,1968764.0,2324214.0
N00009699,2016,H0OH12062,Patrick J Tiberi ,R,OH,OH12,3764062.0,776200.0,0.0,0.0,500.0,774.5654622243077,1650599.0,2818163.0
N00009724,2016,H0RI02139,Jim Langevin ,D,RI,RI02,1010746.0,95000.0,0.0,0.0,400.0,568.9760536398468,594011.0,498835.0
N00009738,2016,H0TX07055,John Culberson ,R,TX,TX07,1102782.0,97819.0,11985.0,31804.0,955.0,1041.6233333333332,624974.0,617366.0
N00009753,2016,H0UT02096,Jim Matheson ,D,UT,UT04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7000.0
N00009759,2016,H0WA02080,Rick Larsen ,D,WA,WA02,831567.0,110000.0,0.0,0.0,500.0,589.1185897435898,183805.0,741262.0
N00009768,2016,H0WV02104,Mark Hunt ,D,WV,WV02,119237.0,60000.0,0.0,0.0,500.0,738.4375,59075.0,119162.0
N00009771,2016,S4WV00159,Shelley Moore Capito ,R,WV,WVS2,120576.0,20000.0,0.0,0.0,500.0,1017.8571428571428,14250.0,114826.0
N00009774,2016,H2CA30143,Xavier Becerra ,D,CA,CA34,1575356.0,417000.0,0.0,0.0,500.0,963.7949940405244,808624.0,1124500.0
N00009795,2016,H6MI12181,Candice S Miller ,R,MI,MI10,9499.0,5000.0,0.0,0.0,0.0,0.0,0.0,4499.0
N00009816,2016,H8NJ04014,Chris Smith ,R,NJ,NJ04,495123.0,95000.0,0.0,0.0,500.0,715.583153347732,331315.0,251708.0
N00009829,2016,H8WA07132,Jim McDermott ,D,WA,WA07,234145.0,40000.0,0.0,0.0,500.0,582.8985507246376,80440.0,156000.0
N00009869,2016,S6UT00063,Orrin G Hatch ,R,UT,UTS1,1667629.0,230000.0,0.0,0.0,1000.0,1508.9205607476636,968727.0,900402.0
N00009888,2016,S2TN00058,Lamar Alexander ,R,TN,TNS2,210793.0,25000.0,0.0,0.0,1000.0,1352.2142857142858,56793.0,160000.0
N00009918,2016,S4VT00017,Patrick Leahy ,D,VT,VTS2,3105721.0,551600.0,0.0,0.0,250.0,622.8109333333333,2335541.0,1298799.0
N00009920,2016,S6AL00013,Richard C Shelby ,R,AL,ALS2,2758932.0,552984.0,10385.0,17000.0,1000.0,1300.2452681388013,1648711.0,2162693.0
N00009922,2016,S6NV00028,Harry Reid ,D,NV,NVS2,139420.0,145000.0,0.0,0.0,-100.0,-968.269439421338,-535453.0,-84765.0
N00009926,2016,S8FL00166,Bill Nelson ,D,FL,FLS1,984880.0,90000.0,0.0,0.0,1000.0,1074.791569086651,458936.0,592921.0
N00009941,2016,S8NJ00285,Murray Sabrin ,R,NJ,NJS2,50.0,0.0,0.0,0.0,50.0,50.0,50.0,0.0
N00009975,2016,P60007697,Lindsey Graham ,R,SC,SCS2,4427507.0,792604.0,62521.0,33409.0,500.0,871.9661835748793,3970934.0,3619605.0
N00010084,2016,S6SD00051,Tim Johnson ,D,SD,SDS2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2000.0
N00012233,2016,H8OH05036,Robert E Latta ,R,OH,OH05,880192.0,125000.0,0.0,0.0,500.0,645.7783783783784,358407.0,620576.0
N00012457,2016,H6IL02124,Jesse Jackson Jr ,D,IL,IL02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2000.0
N00012460,2016,H0MO01066,William L Clay Jr ,D,MO,MO01,514559.0,165000.0,0.0,0.0,500.0,688.0185185185185,74306.0,587453.0
N00012508,2016,S8DE00079,Tom Carper ,D,DE,DES1,585597.0,70000.0,0.0,0.0,250.0,412.8310249307479,149032.0,474620.0
N00012539,2016,S0IL00261,Mark Kirk ,R,IL,ILS2,7112930.0,950998.0,92500.0,15695.0,200.0,533.5094486654979,5477008.0,5380718.0
N00012546,2016,H0IN02125,Luke Messer ,R,IN,IN06,1534918.0,181200.0,0.0,0.0,500.0,816.5534246575342,596084.0,1057381.0
N00012601,2016,S8CA00291,Ron Unz ,R,CA,CAS1,1710.0,0.0,0.0,15000.0,600.0,11118.333333333336,66710.0,0.0
N00012611,2016,H0CA15148,Mike Honda ,D,CA,CA17,2683499.0,277347.0,24400.0,47689.0,250.0,490.23787740164687,2143320.0,1172663.0
N00012669,2016,S0MD00200,Corrogan R Vaughn ,R,MD,MD07,6510.0,0.0,0.0,0.0,0.0,0.0,0.0,6510.0
N00012672,2016,S0NM00041,Steve Pearce ,R,NM,NM02,1590686.0,82236.0,0.0,0.0,500.0,1000.5015723270441,1272638.0,477026.0
N00012739,2016,H0FL04066,Ander Crenshaw ,R,FL,FL04,1123102.0,135000.0,0.0,0.0,500.0,703.9322638146167,394906.0,696446.0
N00012812,2016,S0ND00069,Duane Sand ,R,ND,NDS2,3905.0,6000.0,0.0,0.0,4952.5,4952.5,9905.0,0.0
N00012942,2016,H0MN04049,Betty McCollum ,D,MN,MN04,785191.0,90000.0,10000.0,0.0,250.0,698.9980430528377,357188.0,515983.0
N00013131,2016,H0VA07042,Eric Cantor ,R,VA,VA07,18700.0,0.0,0.0,0.0,-390.0,281.22297297297297,83242.0,-99082.0
N00013294,2016,S0HI00126,John Carroll ,R,HI,HIS1,65799.0,0.0,0.0,0.0,585.0,832.0519480519481,64068.0,1731.0
N00013323,2016,H0MO06073,Sam Graves ,R,MO,MO06,1286320.0,200000.0,0.0,0.0,500.0,843.1041666666665,283283.0,1184237.0
N00013345,2016,H0NY02085,Steve Israel ,D,NY,NY03,1388574.0,96200.0,0.0,0.0,250.0,565.6530612244898,609774.0,501358.0
N00013682,2016,H0MA09027,David Rosa ,R,MA,MA04,3116.0,0.0,0.0,0.0,1550.0,1550.0,3100.0,16.0
N00013770,2016,H2PA09035,Bill Shuster ,R,PA,PA09,3283314.0,807300.0,14000.0,16975.0,500.0,933.4300638421357,1608300.0,2783996.0
N00013771,2016,H2PA09043,Alanna K Hartzok ,D,PA,PA09,0.0,0.0,0.0,0.0,-25.0,-25.0,-200.0,0.0
N00013799,2016,H2VA04052,Randy Forbes ,R,VA,VA02,1458818.0,75400.0,0.0,0.0,500.0,657.2685185185185,851820.0,419192.0
N00013817,2016,H8ME01120,Chellie Pingree ,D,ME,ME01,559693.0,90308.0,23787.0,0.0,200.0,432.2342419080068,507443.0,162720.0
N00013820,2016,H2MD08126,Chris Van Hollen ,D,MD,MDS2,20087114.0,3190626.0,40000.0,0.0,250.0,537.0655924859242,20699045.0,3159704.0
N00013823,2016,S0AR00028,Mark Pryor ,D,AR,ARS1,0.0,0.0,0.0,0.0,-16.0,-125.0,-1625.0,-5000.0
N00013843,2016,H6AZ01181,Miguel Olivas ,D,AZ,AZ01,750.0,0.0,0.0,0.0,375.0,375.0,750.0,0.0
N00013846,2016,H2FL01100,Jeff Miller ,R,FL,FL01,667385.0,155000.0,0.0,0.0,2000.0,1045.8954703832753,300172.0,317713.0
N00013855,2016,H2MA09072,Stephen F Lynch ,D,MA,MA08,973606.0,155000.0,0.0,0.0,500.0,845.1840354767182,762356.0,352250.0
N00013873,2016,S0AR00150,John Boozman ,R,AR,ARS2,3555187.0,934000.0,11995.0,0.0,500.0,663.1274675690919,2351450.0,2092279.0
N00021207,2016,H2MN08111,Rick Nolan ,D,MN,MN08,2029895.0,306775.0,40675.0,50500.0,50.0,207.5408052230686,1144380.0,9177464.0
N00021222,2016,H6CO06017,Chuck Norris ,D,CO,CO01,8098.0,0.0,0.0,0.0,250.0,526.5333333333333,7898.0,0.0
N00024753,2016,H8CO06138,Mike Coffman ,R,CO,CO06,2757686.0,512602.0,177488.0,125191.0,250.0,639.0350274725274,1860870.0,5896551.0
N00024759,2016,H2AL03032,Mike D Rogers ,R,AL,AL03,1005033.0,115221.0,0.0,0.0,500.0,882.4514170040486,435931.0,708823.0
N00024790,2016,S0NH00219,Jeanne Shaheen ,D,NH,NHS2,540311.0,45400.0,0.0,0.0,50.0,237.86628849270664,293527.0,180863.0
N00024809,2016,H2SC02059,Joe Wilson ,R,SC,SC02,970323.0,120400.0,0.0,0.0,500.0,654.9968404423381,414613.0,642060.0
N00024842,2016,H2CT02112,Joe Courtney ,D,CT,CT02,890626.0,195000.0,0.0,0.0,250.0,396.1433370660694,353756.0,718420.0
N00024852,2016,S2TX00106,John Cornyn ,R,TX,TXS1,1026029.0,165000.0,0.0,0.0,1500.0,1620.644880174292,743876.0,433153.0
N00024866,2016,H2GU00033,Madeleine Z Bordallo ,D,GU,GU00,174710.0,10000.0,0.0,0.0,500.0,529.3089430894308,130210.0,52500.0
N00024870,2016,H2CA39078,Linda Sanchez ,D,CA,CA38,1179948.0,278000.0,0.0,0.0,50.0,359.1816009557945,300635.0,1114075.0
N00024871,2016,H2GA13012,David Scott ,D,GA,GA13,1019330.0,300000.0,0.0,0.0,500.0,657.7297297297298,243360.0,1034270.0
N00024894,2016,S2IL00119,James D Oberweis ,R,IL,ILS1,8900.0,0.0,0.0,0.0,1675.0,2225.0,8900.0,0.0
N00024922,2016,H2TX05121,Jeb Hensarling ,R,TX,TX05,1682650.0,545000.0,0.0,0.0,1000.0,1107.0308056872036,934334.0,1255966.0
N00024978,2016,H2TX23082,Henry Cuellar ,D,TX,TX28,1492257.0,205000.0,0.0,0.0,500.0,946.6511627906976,692002.0,962255.0
N00024992,2016,H2PA18143,Tim Murphy ,R,PA,PA18,1266219.0,220000.0,0.0,0.0,500.0,699.8064992614476,473769.0,929050.0
N00025025,2016,H2PA06114,Jim Gerlach ,R,PA,PA06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6500.0
N00025095,2016,H2TX31044,John Carter ,R,TX,TX31,951969.0,105000.0,0.0,0.0,1000.0,961.3287037037036,415294.0,616175.0
N00025104,2016,H2NM02100,John Arthur Smith ,D,NM,NM02,1000.0,0.0,0.0,0.0,500.0,500.0,1000.0,0.0
N00025175,2016,H2OH03067,Michael R Turner ,R,OH,OH10,904144.0,105000.0,0.0,0.0,750.0,1071.4063205417608,474633.0,514986.0
N00025219,2016,H2TX26093,Michael Burgess ,R,TX,TX26,1127034.0,215000.0,0.0,0.0,500.0,799.9593301435408,334383.0,984558.0
N00025237,2016,H2IA05072,Steven A King ,R,IA,IA04,637735.0,81158.0,12316.0,0.0,100.0,410.2039800995025,412255.0,314954.0
N00025271,2016,H2FL22049,John Xuna ,D,FL,FL18,310.0,0.0,0.0,0.0,10.0,61.6,308.0,0.0
N00025280,2016,H2OH17109,Tim Ryan ,D,OH,OH13,893459.0,85400.0,0.0,0.0,911.0,1082.047619047619,431737.0,524672.0
N00025284,2016,H2AZ07070,Raul M Grijalva ,D,AZ,AZ03,319403.0,155000.0,0.0,0.0,25.0,195.73563218390805,119203.0,308524.0
N00025292,2016,H2UT01094,Rob Bishop ,R,UT,UT01,883023.0,171600.0,0.0,0.0,1000.0,1059.5484693877552,415343.0,605580.0
N00025314,2016,H2FL13139,Jan Schneider ,D,FL,FL16,33645.0,15000.0,0.0,15000.0,811.0,1480.6410256410254,57745.0,5900.0
N00025337,2016,H2FL25018,Mario Diaz-Balart ,R,FL,FL25,1157333.0,215000.0,0.0,0.0,1000.0,1285.642857142857,413977.0,937356.0
N00025413,2016,H2NY01067,Timothy H Bishop ,D,NY,NY01,5100.0,0.0,0.0,0.0,-2.0,-149.68085106382978,-7035.0,-5000.0
N00025445,2016,H6TN08227,David Kustoff ,R,TN,TN08,1049929.0,60000.0,0.0,30596.0,1000.0,1111.3663484486874,931325.0,204150.0
N00025477,2016,H2TN07095,Mark Saalfield Norris ,R,TN,TN07,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0
N00025482,2016,H2MD02160,Dutch Ruppersberger ,D,MD,MD02,979770.0,130000.0,0.0,0.0,500.0,717.8607407407408,484556.0,620714.0
N00025495,2016,H2PA11098,Lou Barletta ,R,PA,PA11,974559.0,90000.0,0.0,0.0,300.0,527.1517341040462,364789.0,683782.0
N00025670,2016,S2NC00257,Sean Haugh ,L,NC,NCS1,4119.0,0.0,0.0,0.0,59.0,216.78947368421046,4119.0,0.0
N00025726,2016,H2OK04055,Tom Cole ,R,OK,OK04,1528461.0,273488.0,0.0,0.0,1000.0,1103.2478753541077,778893.0,1014106.0
N00025750,2016,H2FL06091,David E Bruderly ,D,FL,FL04,26963.0,0.0,0.0,0.0,250.0,573.6808510638298,26963.0,0.0
N00025785,2016,H2NJ05261,Michael J. Cino ,R,NJ,NJ05,1762.0,0.0,0.0,0.0,881.0,881.0,1762.0,0.0
N00025881,2016,S4HI00144,Colleen Hanabusa ,D,HI,HI01,772099.0,190400.0,0.0,0.0,1000.0,1117.7724252491694,672899.0,278100.0
N00025996,2016,S2SC00079,Victor Kocher ,L,SC,SCS1,2000.0,0.0,0.0,0.0,2000.0,2000.0,2000.0,0.0
N00026041,2016,H4TX19136,Mike Conaway ,R,TX,TX11,1503511.0,380000.0,10000.0,0.0,500.0,808.4164648910413,667752.0,1186759.0
N00026043,2016,H4TX19102,Randy Neugebauer ,R,TX,TX19,264200.0,40000.0,0.0,0.0,500.0,805.0847457627119,47500.0,221500.0
N00026050,2016,S4AK00099,Lisa Murkowski ,R,AK,AKS2,4622349.0,773100.0,22814.0,49296.0,750.0,1066.9140461215934,3053508.0,2339751.0
N00026080,2016,H4GA12010,John Barrow ,D,GA,GA12,1000.0,0.0,0.0,0.0,-1.0,-160.66666666666666,-482.0,-3000.0
N00026095,2016,H4TX19185,Donald May ,R,TX,TX19,46451.0,0.0,0.0,0.0,500.0,636.9710144927536,43951.0,2500.0
N00026106,2016,H4FL20023,Debbie Wasserman Schultz ,D,FL,FL23,3391617.0,737823.0,0.0,72884.0,50.0,511.24858391325455,3159005.0,1531465.0
N00026113,2016,H4NY29098,Mark Assini ,R,NY,NY25,179800.0,5000.0,0.0,0.0,300.0,559.6380952380953,176286.0,8514.0
N00026148,2016,H4TX04039,Louis B Gohmert Jr ,R,TX,TX01,578883.0,10000.0,0.0,0.0,250.0,618.8299866131191,462266.0,109470.0
N00026150,2016,H6NC13061,Vernon Robinson ,R,NC,NC13,40550.0,0.0,0.0,0.0,500.0,745.3703703703702,40250.0,0.0
N00026160,2016,H4GA06087,Tom Price ,R,GA,GA06,1793533.0,320000.0,0.0,18015.0,500.0,642.3101123595504,857484.0,1239964.0
N00026163,2016,H4GA08067,Lynn A Westmoreland ,R,GA,GA03,410864.0,61200.0,0.0,0.0,875.0,859.0232558139536,147752.0,263012.0
N00026166,2016,H4NC05146,Virginia Foxx ,R,NC,NC05,1360431.0,120000.0,0.0,0.0,500.0,844.1398527865405,802777.0,668654.0
N00026171,2016,H4PA15087,Charlie Dent ,R,PA,PA15,1473729.0,185000.0,12000.0,0.0,500.0,868.0887573964498,586828.0,1044485.0
N00026221,2016,H6IL13113,David Gill ,I,IL,IL13,18240.0,0.0,0.0,0.0,250.0,405.33333333333326,18240.0,0.0
N00026314,2016,H6WA05171,Cathy Mcmorris Rodgers ,R,WA,WA05,2625932.0,525000.0,0.0,0.0,500.0,801.3489298158287,1609910.0,1499542.0
N00026322,2016,H2CA26109,Tony Strickland ,R,CA,CA25,5950.0,0.0,0.0,0.0,500.0,1150.0,3450.0,500.0
N00026335,2016,H0FL08208,Daniel Webster ,R,FL,FL11,710454.0,35000.0,0.0,0.0,300.0,675.7321899736147,512205.0,217349.0
N00026341,2016,H4CA20082,Jim Costa ,D,CA,CA16,1683897.0,170000.0,0.0,0.0,500.0,1042.2407199100112,926552.0,940745.0
N00026368,2016,H4MI07103,Tim Walberg ,R,MI,MI07,1834571.0,414850.0,68400.0,0.0,500.0,662.6007220216608,917702.0,1726690.0
N00026376,2016,H4NC11052,Patsy Keever ,D,NC,NC10,1315.0,0.0,0.0,0.0,0.0,0.0,0.0,1315.0
N00026427,2016,H4CA12055,Ro Khanna ,D,CA,CA17,3596625.0,18558.0,0.0,15356.0,2500.0,1732.4758454106282,3586225.0,177088.0
N00026457,2016,H4TX02108,Ted Poe ,R,TX,TX02,718924.0,80400.0,0.0,0.0,500.0,909.2454954954953,403705.0,385119.0
N00026460,2016,H4TX10093,Michael McCaul ,R,TX,TX10,1637471.0,130000.0,0.0,0.0,750.0,1063.1930207197383,974948.0,749573.0
N00026505,2016,H4CA12089,Barry Hermanson ,3,CA,CA12,2500.0,0.0,0.0,0.0,2500.0,2500.0,2500.0,0.0
N00026586,2016,H4IN02101,Joe Donnelly ,D,IN,INS1,1361350.0,75000.0,10000.0,0.0,500.0,628.6933867735471,627436.0,794549.0
N00026591,2016,H4KY06072,Ben Chandler ,D,KY,KY06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1000.0
N00026595,2016,S6LA00300,Charles W Boustany Jr ,R,LA,LAS2,4838627.0,592550.0,35364.0,53895.0,700.0,1028.128944995491,3420585.0,3052368.0
N00026627,2016,H4NC10047,Patrick McHenry ,R,NC,NC10,2699041.0,691300.0,10000.0,0.0,500.0,913.8554533508542,1390888.0,1877914.0
N00026631,2016,H4NE01064,Jeff Fortenberry ,R,NE,NE01,740633.0,73600.0,10000.0,0.0,500.0,1001.8372641509435,424779.0,342054.0
N00026651,2016,H4OH14094,Capri Cafaro ,D,OH,OH13,8456.0,0.0,0.0,0.0,134.0,338.24,8456.0,0.0
N00026686,2016,H4TX09095,Al Green ,D,TX,TX09,656914.0,95000.0,0.0,0.0,1000.0,1136.2160356347438,510161.0,215310.0
N00026710,2016,H4TX24094,Kenny Marchant ,R,TX,TX24,762874.0,125000.0,0.0,0.0,500.0,1035.4037267080746,166700.0,717674.0
N00026747,2016,S4CT00146,Jack C Orchulli ,R,CT,CTS2,13365.0,0.0,0.0,0.0,1095.0,1336.5,13365.0,0.0
N00026751,2016,S4GA11103,Allen Buckley ,L,GA,GAS2,17203.0,0.0,0.0,0.0,200.0,256.76119402985074,17203.0,0.0
N00026782,2016,H4FL14091,Robert M Neeld Jr ,D,FL,FL19,2500.0,0.0,0.0,0.0,625.0,625.0,2500.0,0.0
N00026790,2016,H4MO05234,Emanuel Cleaver ,D,MO,MO05,999352.0,165000.0,0.0,0.0,500.0,604.6555819477435,254560.0,882242.0
N00026823,2016,S4LA00065,John Kennedy ,R,LA,LAS2,3936155.0,637087.0,30871.0,34900.0,1000.0,1460.0856364344104,3750960.0,1591663.0
N00026885,2016,H4WA08071,Dave Reichert ,R,WA,WA08,1424805.0,208600.0,0.0,0.0,500.0,590.8017334777899,545310.0,989795.0
N00026914,2016,H4WI04183,Gwen Moore ,D,WI,WI04,839353.0,160000.0,0.0,0.0,250.0,472.92548076923083,196737.0,781533.0
N00026926,2016,H4CA11081,Jerry McNerney ,D,CA,CA09,999010.0,140000.0,0.0,0.0,250.0,534.377358490566,651406.0,481504.0
N00026931,2016,S0FL00353,Marion Thorpe ,R,FL,FLS2,1250.0,0.0,0.0,0.0,0.0,0.0,0.0,1250.0
N00026961,2016,H4NY11138,Yvette D Clarke ,D,NY,NY09,581166.0,115000.0,0.0,0.0,500.0,582.42700729927,159585.0,474261.0
N00027035,2016,H4NC01046,G K Butterfield ,D,NC,NC01,978673.0,205000.0,0.0,0.0,500.0,635.1515151515151,209600.0,930473.0
N00027060,2016,H4NY27076,Brian M Higgins ,D,NY,NY26,656710.0,80000.0,0.0,0.0,250.0,611.6820276497696,398205.0,320245.0
N00027083,2016,S4NC00105,John Ross Hendrix ,D,NC,NCS1,0.0,0.0,0.0,16666.0,0.0,0.0,0.0,16666.0
N00027088,2016,H6PA12089,Steve Larchuk ,D,PA,PA12,38565.0,33200.0,12500.0,0.0,250.0,662.0588235294118,56275.0,0.0
N00027227,2016,S4HI00102,Cam Cavasso ,R,HI,HIS1,1300.0,0.0,0.0,0.0,350.0,325.0,1300.0,0.0
N00027229,2016,H4PA08074,Michael G Fitzpatrick ,R,PA,PA08,33525.0,23434.0,0.0,18047.0,0.0,0.0,0.0,60256.0
N00027239,2016,H4IL03077,Daniel Lipinski ,D,IL,IL03,706693.0,155800.0,0.0,0.0,500.0,954.8617511520737,207205.0,636222.0
N00027253,2016,H4NJ09095,Michael Wildes ,D,NJ,NJ09,118700.0,0.0,0.0,0.0,2000.0,1745.5882352941173,118700.0,0.0
N00027441,2016,S6TN00216,Bob Corker ,R,TN,TNS1,655536.0,5000.0,0.0,0.0,333.0,501.20934761441083,514742.0,133544.0
N00027459,2016,H6CA05195,Doris O Matsui ,D,CA,CA06,959355.0,170000.0,0.0,0.0,500.0,1024.151394422311,257062.0,841366.0
N00027462,2016,H6FL09070,Gus Bilirakis ,R,FL,FL12,1218422.0,110000.0,0.0,0.0,500.0,750.6386206896553,544213.0,777200.0
N00027464,2016,S4IA00087,Bruce Braley ,D,IA,IAS2,2090.0,0.0,0.0,0.0,-2.0,-5.521739130434782,-127.0,33630.0
N00027467,2016,H6MN01174,Tim Walz ,D,MN,MN01,1281565.0,186600.0,0.0,0.0,250.0,548.5603517186252,686249.0,766316.0
