cand_id,name,party,state,donoSetOne,donoSetTwo,donoSetThree,donoSetFour,median,mean,individual,pac
H4NY26052,Kathleen Weppner,R,NY,2723,0,0,0,500,907.6666667,2723,0
H4OH04046,Janet  Garrett,D,OH,48876,5000,0,0,200,277.3609467,46874,7000
H4OH10167,Robert Klepinger,D,OH,3799,0,0,0,500,550,2200,1599
H4PA07092,Mary Ellen Balchunis,D,PA,166722,0,0,0,184,276.1626617,149404,17310
H4SC03111,Hosea Cleveland,D,SC,500,0,0,0,500,500,500,0
H4UT03211,Stephen P Tryon,D,UT,20551,5000,10000,0,500,935.5526316,35551,0
H4VI00146,Shawn-Michael Malone,D,VI,1200,0,0,0,1200,1200,1200,0
H4WA04104,Daniel Milton Newhouse,R,WA,1112054,85063,14539,0,400,561.0037975,443193,760463
H4WA10010,Joyce McDonald,R,WA,61000,25000,0,0,0,0,0,80500
H4WI03144,Tony Kurtz,R,WI,2200,0,0,0,1100,1100,2200,0
H4WI06048,Glenn S Grothman,R,WI,813983,93000,0,0,300,553.9205103,564445,278548
S4NJ00300,Jerry B Watson,R,NJ,5559,0,0,0,1308.5,1389.75,5559,0
S4VA00189,Robert Christopher Sarvis,L,VA,1304,0,0,0,522,522,522,782
H4CA18094,Richard Fox,R,CA,16456,0,0,0,1456,1496,16456,0
H4CO02110,Bob Comer,R,CO,2500,0,0,0,0,0,0,2500
H4MI08135,Mike Bishop,R,MI,1349056,200000,0,0,650,1004.329618,630719,938680
H4MO04138,John Webb,R,MO,9100,0,0,0,500,1137.5,9100,0
H4OK05140,Mike Turner,R,OK,5500,0,0,0,0,0,0,5500
H6MI12264,Jeff Jones,R,MI,19931,0,0,0,260,1170.588235,19900,31
S4OK00307,Connie Johnson,D,OK,7450,0,0,0,500,1290,6450,1000
H4TN08057,Rickey Hobson,D,TN,3250,0,0,0,500,541.6666667,3250,0
H4TN08099,John Mills,R,TN,250,0,0,0,250,250,250,0
H4AZ03059,Damien Kennedy,R,AZ,0,5000,0,0,0,0,0,5000
H4CA46129,Adam Nick,R,CA,3171,14479,0,0,3990,4412.5,17650,0
H4FL17037,Allen Ellison,D,FL,6800,0,0,0,500,566.6666667,6800,0
H4FL22110,Paul Spain,R,FL,2113,0,0,0,200,211.3,2113,0
H4MI05123,Alan Hardwick,R,MI,34,0,0,0,0,0,0,34
H4NY21111,Matt Funicello,G,NY,4971,0,0,0,271,552.3333333,4971,0
H4VA11103,Marc Harrold,L,VA,300,0,0,0,300,300,300,0
H4WA01258,Robert Sutherland,R,WA,16403,0,0,0,300,1025.1875,16403,0
H4WA06075,Martin McClendon,R,WA,0,5000,0,0,5000,5000,5000,0
H6NV03121,Kerry Bowers,R,NV,19404,10000,0,0,19,144.4114286,25272,0
H4WI06071,Mark L Harris,D,WI,2000,0,0,0,-2,-2,-2,2000
H4LA05221,Ralph Abraham,R,LA,540798,30400,13616,0,500,912.4041812,261860,313754
H4LA05247,Zach Dasher,R,LA,3100,0,0,0,1550,1550,3100,0
H4LA06179,Lenar Whitney,R,LA,1000,0,0,0,1000,1000,1000,0
H4MA03097,Ann Wofford,R,MA,18736,0,0,0,250,791.3333333,14244,4492
H4VA07150,Jack Trammell,D,VA,2130,0,0,0,42.5,107.9375,1727,0
H4WA07073,Craig Keller,R,WA,2529,0,0,0,394.5,551.25,2205,0
H4WA09061,Doug Basler,R,WA,24506,0,0,0,275,680.7222222,24506,0
S4WA00524,Ted Cummings,I,WA,1500,0,0,0,750,750,1500,0
H6NH02238,Jim Lawrence,R,NH,72491,5000,0,0,500,953.2133333,71491,6000
H6IL05150,Vincent A Kolber,R,IL,22605,0,0,0,500,669.8484848,22105,500
H4NE02120,Chip Maxwell,R,NE,85190,10311,0,0,500,619.0441176,84190,218023
H4GU00021,Margaret Metcalfe,R,GU,1500,7793,0,0,1000,3097.666667,9293,0
H4KY01073,Samuel Lewis Gaskins,D,KY,9200,0,0,0,250,323.0769231,4200,5000
H4CA30123,Aejaz Rab,D,CA,110601,0,0,0,2500,1760.016667,105601,0
S4NE00165,Dan Buhrdorf,I,NE,5355,0,0,0,250,765,5355,0
H4AS00069,Mapu S Jamias,D,AS,11203,5000,0,0,250,704.4782609,16203,0
H4SC01271,Dimitri Cherny,D,SC,7940,0,0,0,100,226.4857143,7927,0
H6NJ01188,Alexander Law,D,NJ,50540,9821,0,0,100,259.673913,47780,9821
H6WI01176,Tom Breu,D,WI,6385,10000,0,0,1000,1489.454545,16384,0
S6CA00568,Robert Molnar,R,CA,1000,0,0,0,1000,1000,1000,0
H6FL09146,Valleri Crabtree,D,FL,18643,0,0,0,200,278.2537313,18643,0
S6FL00285,Pam Keith,D,FL,252623,5000,0,0,300,536.5899582,256490,1025
H4RI01133,Russ Taub,R,RI,67757,0,0,0,250,397.4191617,66369,1388
S6CA00584,Kamala D Harris,D,CA,16795482,1677910,195226,203684,250,620.478745,16493566,4056142
S6CA00618,Stewart Albertson,D,CA,23825,0,0,0,250,150.462963,8125,0
S6CA00626,Rocky Chavez,R,CA,99016,0,0,0,500,669.6170213,94416,3400
S6CO00226,Darryl Glenn,R,CO,1792801,312129,93434,176868,135,351.0829737,1789821,2911088
S6ID00096,Timothy A Raty,I,ID,102,0,0,0,51,51,102,0
S6MO00362,Jason Kander,D,MO,12129685,691090,208258,84744,50,256.5295569,11751619,20884759
S6OH00247,P G Sittenfeld,D,OH,1787451,603008,74542,138036,250,432.2394068,1836153,396552
H5MS01018,Chip Mills,R,MS,88150,0,0,0,500,1056.707317,86650,1000
H5MS01026,Quentin Whitwell,R,MS,148662,15150,0,0,500,964.0288462,200518,12294
H5MS01034,Sam Adcock,R,MS,137173,15000,0,0,500,958.8195489,127523,20000
H5MS01042,Mike Tagert,R,MS,454900,0,0,0,500,952.7163462,396330,33700
H5NY11010,Dan Donovan,R,NY,1558357,325000,34605,0,500,842.7610759,1065250,1067117
H6CA09098,Kathryn Nance,R,CA,52545,0,0,0,500,595.7738095,50045,2500
H6CA53047,James Ash,R,CA,16160,5000,0,0,250,440.8333333,21160,0
H6IA01155,Ravi Patel,D,IA,437126,683950,0,0,-355,317.2185792,232204,5000
H6MD03441,Mark Plaster,R,MD,281344,25400,0,0,250,710.382151,310437,46307
H6MD05214,Kristin Beck,D,MD,2681,0,0,0,500,536.2,2681,0
H6MI07223,Gretchen Driskell,D,MI,2503697,300800,13531,0,100,223.8822581,2220912,715377
H6MN02123,Mary Lawrence,D,MN,423425,74400,0,0,100,490.7097662,356746,7500
H6NC03138,Phil Law,R,NC,86969,22000,12200,0,500,1302.892473,121169,0
H6NC10158,Andy Millard,D,NC,191830,5000,0,0,250,411.0799136,190330,6500
H6NH01271,Shawn O'Connor,I,NH,244803,16768,0,0,100,286.6153846,238464,12868
H6NJ05171,Josh Gottheimer,D,NJ,4228215,344664,10555,15029,250,667.9116127,3876559,2567092
H6OH07119,Terry Robertson,R,OH,910,0,0,0,41,53.52941176,910,0
H6OK02225,Aaron Davies,I,OK,176,0,0,0,45,44,176,0
H6PA08228,Steve Santarsiero,D,PA,2270558,261525,10000,123330,200,342.285689,1930149,7246174
H6TX18133,Regino James Gonzales,R,TX,17250,0,0,0,300,663.4615385,17250,0
H5NY11036,James Lane,R,NY,5752,0,0,0,100,230.08,5752,0
H6AZ09010,Dave Giles,R,AZ,11122,0,0,0,250,444.44,11111,11
H6CA16135,David Rogers,R,CA,246257,0,0,0,500,739.8626198,231577,0
H6MO04216,Jim White,D,MO,1650,0,0,0,450,412.5,1650,0
H6MI10193,Phil Pavlov,R,MI,315562,28097,0,0,500,759.4172662,316677,26182
H6IL10135,Nancey Rodkin Rotering,D,IL,1064834,5000,0,0,250,553.219629,924430,6500
H6MI10185,Michael Flynn,R,MI,38725,0,0,0,500,619.7580645,38425,300
H5MS01067,Boyce Adams,R,MS,130169,5000,0,0,500,876.1736111,126169,9000
H6MD04217,Joseline Pena-Melnyk,D,MD,940653,75400,0,0,250,397.0830097,817991,390577
H5MS01083,Starner Jones,R,MS,31206,8689,10000,0,500,4239.575758,139906,9989
H6DE01071,Hans Reigle,R,DE,160577,0,0,0,300,492.6666667,155190,5387
H5MS01091,Greg Pirkle,R,MS,196254,0,0,0,500,669.8088737,196254,0
H5MS01075,Nancy Collins,R,MS,88074,5000,0,0,500,972.741573,86574,6500
H6MD04209,Anthony Brown,D,MD,984972,205000,0,0,250,480.1970075,770236,400775
H5NY11044,Vinnie Gentile,D,NY,209611,20000,0,0,500,613.6435331,194525,34886
H6MS01131,Trent Kelly,R,MS,875097,150000,0,0,500,798.5858586,553420,465877
H6TX15139,Paul Williams,D,TX,200,0,0,0,99.5,99.5,199,0
H6CA03117,N Eugene Cleek,R,CA,151889,0,0,0,500,828.7803468,143379,7510
H6CA21192,Daniel Parra,D,CA,83983,5000,0,0,500,589.6147541,71933,16548
H6CA24287,Bill Ostrander,D,CA,39493,0,0,0,250,475.5542169,39471,0
H6CA24295,Katcho Achadjian,R,CA,731526,17106,0,0,500,671.4780439,672821,35606
H6CA24303,Salud Carbajal,D,CA,2798293,357704,178856,37049,300,685.6097285,2424316,2556502
H6CA24311,Helene Schneider,D,CA,598167,17500,12500,0,300,601.2933333,496067,280535
H6CA29203,Benny Bernal,D,CA,8996,0,0,0,516,692,8996,0
H6CA36166,Lupe Ramos Watson,R,CA,9050,0,0,0,500,754.1666667,9050,0
H6CA44103,Nanette Barragan,D,CA,1405004,148650,26281,0,250,402.9222604,1290560,602889
H6CA52114,Jacquie Atkinson,R,CA,180193,0,0,0,300,634.2803347,151593,0
H6CA53054,James Veltmeyer,R,CA,92412,0,0,0,250,525.3563218,91412,0
H6CA53062,Matt Mendoza,R,CA,707,0,0,0,100,141.4,707,0
H6FL18048,Priscilla Taylor,D,FL,145100,5400,0,0,500,493.7385321,107635,5450
H6FL18055,Rebecca Negron,R,FL,1018845,106100,230924,0,1000,1008.07673,801421,823619
H6FL22073,Joseph Bensmihen,R,FL,92019,10000,0,0,500,895.0412371,86819,6000
H6IA01163,Gary Kroeger,D,IA,85245,0,0,0,50,258.1939394,85204,0
H6IL08154,Tom Cullerton,D,IL,115812,10000,0,0,500,782.8201439,108812,14500
H6IL11117,Tonia Khouri,R,IL,458575,40000,0,0,500,920.5759162,351660,140765
H6IL12099,Charles John Baricevic,D,IL,762227,105000,0,0,300,732.8204593,702042,161350
H6IL18088,Darin LaHood,R,IL,1995209,383683,0,0,500,851.3409387,1305957,1143035
H6IL18112,Don Rients,R,IL,6775,0,0,0,100,271,6775,0
H6IL18120,Adam Lopez,D,IL,7374,0,0,0,500,1053.428571,7374,0
H6KS01179,Roger Marshall,R,KS,864701,325488,54483,106478,500,817.1412639,659433,1610477
H6MD04225,Ingrid Turner,D,MD,43824,0,0,0,200,365.2,43824,0
H6MD08457,Jamie Raskin,D,MD,2328791,230187,0,0,250,378.845352,2217003,324782
H6MD08465,Will Jawando,D,MD,465676,25350,26579,0,250,519.5885167,434376,53529
H6MI10201,Alan Sanborn,R,MI,45959,0,0,0,500,752.9672131,45931,28
H6MN02131,Angie Craig,D,MN,2952024,514600,12000,75000,200,381.4369131,2599874,1624749
H6MS01206,Ed Holliday,R,MS,17600,5000,0,18918,500,733.3333333,17600,94077
H6MS01230,Daniel Sparks,R,MS,16550,0,0,0,500,871.0526316,16550,0
H6MS01248,Walter Zinn Jr,I,MS,17468,5000,0,0,500,437.36,10934,11534
H6NE02125,Don Bacon,R,NE,1232395,174313,20594,0,250,568.8659004,890844,2179204
H6NH01289,Jamieson Gradert,R,NH,190,0,0,0,50,63.33333333,190,0
H6NY01118,David L Calone,D,NY,1778320,153164,0,0,500,793.8424537,1798847,83706
H6PA07113,Lindy Li,D,PA,440984,32000,0,0,500,796.8908146,459806,5200
H6TN04184,Grant Starrett,R,TN,746260,0,0,0,1000,963.7171561,623525,3500
H6TX03150,John Slavens,R,TX,27363,20520,12339,0,500,1584.789474,60222,0
H6VA05100,Ericke Cage,D,VA,20251,0,0,0,250,481.9285714,20241,0
S6AL00302,Ron Crumpton,D,AL,14702,0,0,0,100,277.0192308,14405,0
S6CA00675,Tom Palzer,R,CA,13990,10800,0,0,25,243.0392157,24790,0
S6IN00175,Eric Holcomb,R,IN,478191,5000,0,0,500,808.1166008,408907,47184
S6NV00200,Catherine Cortez Masto,D,NV,16047358,1439075,559835,348607,50,191.3742649,15131389,42930763
S6PA00258,Ed Pawlowski,D,PA,422137,0,0,0,1000,903.2761905,284532,3500
H6IL18104,Mike Flynn,R,IL,74714,10000,0,0,400,549.2752294,59871,24843
H6NC02114,Jim Duncan,R,NC,407260,26001,0,0,500,1029.374753,521893,26982
H6NY13097,Mike Gallagher,D,NY,62292,10400,0,0,500,927.1515152,61192,11500
H6CA25151,Lou Vince,D,CA,92233,5000,0,0,100,314.141844,88588,8586
H6CA25169,Maria Gutzeit,D,CA,85030,0,0,0,250,431.0285714,75430,5500
H6CA44111,Marcus Musante,D,CA,41754,5000,0,0,500,954.1632653,46754,0
H6CA46108,Lynn Schott,R,CA,46193,23000,10000,16866,900,1777.627451,90659,5400
H6FL18071,Melissa McKinlay,D,FL,379526,42400,0,0,500,432.9552496,251547,7540
H6FL18089,Tod Mowery,R,FL,95681,0,0,0,250,218.9597315,32625,0
H6IL03130,Oren Jacobson,D,IL,5700,0,0,0,200,115.5172414,3350,0
H6IN03211,Pam Galloway,R,IN,116759,5000,10000,0,500,876.25,119170,8000
H6IN03229,Jim Banks,R,IN,1307219,218402,70202,16910,100,441.0438111,1036894,615704
H6IN03237,Liz Brown,R,IN,174831,5400,0,0,500,936.7325581,241677,12304
H6MD04233,Dereck Davis,D,MD,460137,20400,0,0,500,586.3647059,348887,39200
H6MD08473,Ana Sol-Gutierrez,D,MD,144195,0,0,0,250,413.8486842,125810,14295
H6MO02301,Bill Otto,D,MO,310371,45000,0,0,50,155.5842831,259359,93914
H6NV04012,Lucy Flores,D,NV,528718,37354,0,0,47,151.240652,473232,62519
H6NY01126,Anna Throne-Holst,D,NY,4488687,458369,39786,0,50,302.0935331,4395763,1929744
H6NY02124,DuWayne Gregory,D,NY,305109,50000,12455,0,150,272.8006135,266799,98432
H6TX27076,John Harrington IV,R,TX,5450,0,0,0,250,890,4450,1000
H6WA01170,Elizabeth Scott,R,WA,99895,5000,0,0,250,589.7350993,89050,0
S6AZ00217,Alex Meluskey,R,AZ,73370,0,0,0,424,609.0625,58470,0
S6CA00683,Tom Del Beccaro,R,CA,455126,6750,0,0,250,379.3240901,437740,387333
S6CT05090,August Wolf,R,CT,540269,33777,10791,0,500,1305.183633,653897,3000
H6NV04020,Susie Lee,D,NV,1189755,61759,0,0,500,617.4858156,1044786,46362
H6IL08162,Michael Noland,D,IL,301970,45000,0,0,250,423.7390671,290685,51000
H6CA44129,Christopher Castillo,R,CA,8984,0,0,0,1500,1383.333333,8300,684
H6TX32043,Paul Brown,R,TX,70900,21600,0,0,500,1042.666667,78200,0
H6AZ02171,Victoria Steele,D,AZ,234307,5000,0,0,150,248.1635565,226077,11900
H6CA20145,Casey Lucius,R,CA,357571,5000,0,0,396,744.9247312,346390,66163
H6CA46116,Lou Correa,D,CA,948094,195620,84154,0,500,787.0539846,612328,995631
H6CA46124,Heberto Sanchez,D,CA,6300,5000,0,0,300,348.8333333,2093,9000
H6CA46132,Jordan Brandman,D,CA,87636,0,0,0,500,823.1650485,84786,25150
H6CA49102,Douglas L. Applegate,D,CA,1240327,120382,36511,0,200,360.0528415,1083399,2270018
H6CO06058,Morgan Carroll,D,CO,2733781,342618,27122,108939,100,287.0655484,2413073,6146233
H6FL06100,Adam Barringer,R,FL,223300,10800,0,0,250,458.4755784,178347,2000
H6FL09153,Ricardo Rangel,D,FL,29375,0,0,0,675,850.8064516,26375,2000
H6FL13189,Eric Lynn,D,FL,844616,10800,0,0,250,578.9104478,698166,18000
H6FL18097,Brian Mast,R,FL,1814314,182639,33411,66379,100,440.7079327,1466676,1285082
H6FL18105,Rick Kozell,R,FL,599909,52000,0,0,500,700.7703804,515767,45828
H6FL18113,Jonathan Chane,D,FL,730607,56200,0,0,360,548.8037157,679419,50816
H6FL24038,Randal Hill,D,FL,102033,5000,0,0,500,710.384058,98033,8000
H6IA03235,Desmund Adams,D,IA,61671,0,0,0,300,626.8191489,58921,2500
H6IL07289,Thomas Day,D,IL,39475,5000,0,0,250,379.5673077,39475,5000
H6IL11125,Michael Tams,R,IL,4618,0,0,0,500,461.8,4618,0
H6IL12107,Edward Vowell,D,IL,21768,22699,0,0,286,1308.419355,40561,0
H6MD04241,Lisa Ransom,D,MD,11065,0,0,0,395.5,461.0416667,11065,0
H6MD04258,Terence Strait,D,MD,642,7000,0,0,-1,87.84883721,7555,0
H6MD08481,Kathleen Matthews,D,MD,2964414,207600,10000,0,250,557.7937938,2786180,475601
H6MD08499,Valerie Ervin,D,MD,32740,15400,0,0,500,681.0714286,38140,10000
H6MI01200,Lon Johnson,D,MI,2163684,337490,0,18490,250,406.6305281,1894085,1880707
H6NV03063,Michael Roberson,R,NV,811711,294474,14450,19523,583,878.956242,682949,1066972
H6NY13105,Keith Wright,D,NY,819417,50000,13000,0,500,922.6038882,759303,120469
H6NY13113,Suzan Johnson Cook,D,NY,281673,5400,0,0,250,301.0978495,280021,500
H6NY19169,John Faso,R,NY,2677208,340116,39967,226599,500,917.6507009,2356527,2170081
H6NY23518,John Plumb,D,NY,1456137,160400,0,0,100,211.2200734,1266898,620235
H6NY24169,Eric Kingson,D,NY,307049,5882,12500,0,250,278.3051506,286376,24987
H6PA06115,Joe Denham,D,PA,19060,0,0,0,250,30.95238095,1300,250
H6PA11073,Michael Marsicano,D,PA,27170,5000,14299,0,250,848.1162791,36469,10000
H6PA16296,Christina Hartman,D,PA,876281,113865,50172,16065,150,277.1630723,732542,664825
H6TX06146,Steven Fowler,R,TX,4660,0,0,0,405,776.6666667,4660,0
H6TX27084,Gregory Deeb,R,TX,125214,0,0,0,500,982.7874016,124814,400
H6TX33017,Bruce Chadwick,R,TX,4676,5394,0,0,400,1118.888889,10070,0
H6WA03176,Angie Marx,D,WA,8886,0,0,0,3,89.13131313,8824,0
H6WI07140,Kirk Bangstad,D,WI,136120,37800,0,0,400,732.4460094,156011,0
S6FL00301,Augustus Sol Invictus,L,FL,4150,0,0,0,500,592.8571429,4150,0
S6FL00327,Bruce Nathan,I,FL,895,0,0,0,25,99.44444444,895,0
S6IL00300,Andrea Zopp,D,IL,2205262,71400,0,0,500,751.23706,2177085,244231
S6MD03466,Chrys Kefalas,R,MD,248289,18575,0,15000,250,614.4690722,238414,30000
H6FL03057,Ed Emery,D,FL,69087,0,0,0,250,372.6851852,60375,250
H6NY21132,Mike Derrick,D,NY,1268947,203000,0,18613,250,516.7630808,1234547,541698
H6FL22081,Mark Freeman,R,FL,46050,7000,0,0,500,5501.086957,253050,0
H6FL18121,Carla Spalding,I,FL,11135,0,0,0,340,581.0714286,8135,3000
S6MD03474,Margaret Flowers,G,MD,68960,0,0,0,250,374.7826087,68960,0
H6FL09161,Susannah Randolph,D,FL,827491,104288,26753,17157,250,354.7008634,698406,260012
H6TX15147,Ruben Villarreal,R,TX,48095,0,0,0,250,342.4100719,47595,0
H6CA12175,Preston Picus,I,CA,15205,0,0,0,270,384.3333333,14989,0
H6FL09179,Darren Soto,D,FL,1247946,267596,115172,30520,360,552.1097197,925888,921111
H6MD01213,Mike Smigiel,R,MD,25587,0,0,0,250,616.7714286,21587,4000
H6IN09135,Gregory Zoeller,R,IN,255658,82702,12038,0,500,826.3389831,243770,247020
H6IN09143,Erin Houchin,R,IN,422296,73704,10987,0,500,736.4585859,364547,148150
H6FL02190,Mary Thomas,R,FL,1208355,84401,63605,52791,500,713.6818182,1036266,947196
H6CA46140,Bao Nguyen,D,CA,222489,5000,0,0,250,593.8978979,197768,20782
H6FL02208,Neal Dunn,R,FL,1235596,152463,49909,33399,500,988.6172442,1226874,1214160
H6FL09187,Dena Minning,D,FL,625807,115260,45748,17500,500,1017.80245,664625,272980
H6FL09195,Wayne Liebnitzky,R,FL,8050,0,0,0,500,670.8333333,8050,0
H6IL04146,Javier Salas,D,IL,43240,0,0,0,500,900.8888889,40540,0
H6IL05168,Warren Grimsley,G,IL,1500,0,0,0,135,260,1040,0
H6MD05206,Sam Faddis,R,MD,72898,10400,0,0,250,425.8915663,70698,4500
H6MD06204,Frank Howard,R,MD,21944,0,0,0,372,707.8709677,21944,0
H6MD06212,Amie Hoeber,R,MD,317833,74470,10000,18566,250,1102.550351,470789,3123628
H6ME02122,Joe Baldacci,D,ME,122459,25063,0,0,400,556.9234043,130877,16000
H6NV03071,Andy Matthews,R,NV,207723,0,0,0,300,636.6861538,206923,0
H6TX18141,Lori Bartley,R,TX,20428,10000,0,0,250,464.1666667,13925,16503
S6AZ00233,Kelli Ward,R,AZ,1111089,113200,46499,75000,140,377.0581266,1018434,2944447
S6FL00335,Todd Wilcox,R,FL,422048,5000,0,0,750,855.5909091,301168,0
S6FL00343,Carlos Lopez-Cantera,R,FL,1182071,89000,0,0,1000,1011.061162,991851,37400
S6OH00262,Thomas Connors,I,OH,1347,0,0,0,19,51.80769231,1347,0
H6FL27015,Frank Perez,D,FL,9950,0,0,0,1000,1243.75,9950,0
H6AZ01173,Ken Bennett,R,AZ,363895,5000,0,0,500,842.9358974,328745,6000
H6AZ01199,Tom O'Halleran,D,AZ,1483190,449400,41965,0,100,352.3201837,1303937,519930
H6CA46157,Joseph Dunn,D,CA,395712,40000,0,0,500,955.0677507,352420,58192
H6FL18139,Noelle Nikpour,R,FL,215147,5000,0,0,500,887.2810811,164147,5000
H6GA14011,Mickey Tuck,R,GA,5550,0,0,0,250,504.5454545,5550,0
H6IA04134,Kim Weaver,D,IA,81200,5000,0,0,100,189.902507,68175,15300
H6IN03245,Todd Nightenhelser,D,IN,3617,0,0,0,200,159.4285714,1116,2500
H6IN09150,Brent Waltz,R,IN,154625,25000,0,0,2700,2134.642857,149425,79700
H6MD08507,Liz Matory,R,MD,24658,5000,0,0,250,700.1904762,29408,250
H6MI08247,Melissa Gilbert,D,MI,801802,114000,0,0,250,381.4197531,710585,92348
H6NV03089,Jesse Sbaih,D,NV,223833,5400,0,0,500,1018.64876,246513,0
H6NY13121,Bill Perkins,D,NY,13520,5000,0,0,500,614.5,13519,0
H6NY19193,Andrew Heaney,R,NY,1297046,22189,68319,59072,1000,1070.445887,1236365,917768
H6PA02155,Dan Muroff,D,PA,307932,0,0,0,250,389.4281806,284672,5200
H6SD01091,Paula Hawks,D,SD,277050,5000,0,0,100,156.6056504,266073,13000
H6TX22234,Doug Blatt,D,TX,526,0,0,0,100,87.66666667,526,0
S6UT00238,Jonathan Swinton,D,UT,24410,8623,10531,0,500,1210.111111,43564,0
S6PA00266,Katie McGinty,D,PA,14468977,1420781,573471,369237,150,443.4240189,13705793,53445579
S6FL00384,Sean Guthrie,I,FL,141,0,0,0,70.5,70.5,141,0
H6NC05117,Pattie Curran,R,NC,49428,0,0,0,163.5,297.7590361,49428,0
H6AL06127,David Putman,D,AL,0,6000,0,0,20000,22000,66000,0
H6AR02245,Dianne Curry,D,AR,13910,0,0,0,440,495.8928571,13885,25
H6AZ01207,Shawn Redd,R,AZ,1100,0,0,0,550,550,1100,0
H6CA44145,Omar Navarro,R,CA,2250,0,0,0,2250,2250,2250,0
H6CO01208,Casper Stokham,R,CO,35200,5000,0,0,250,494.9152542,29200,11000
H6CO04160,Bob Seay,D,CO,45545,15000,0,0,200,250.0304878,41005,14029
H6FL06118,G.G. Galloway,R,FL,102449,5000,12340,0,500,1027.873684,97648,68781
H6FL06126,William McCullough,D,FL,2100,0,0,0,300,350,2100,0
H6IL11133,Dominick Stella,R,IL,14550,0,0,0,500,1039.285714,14550,0
H6IL13121,Mark Wicklund,D,IL,10692,0,10000,0,300,1217.176471,20692,0
H6IN03252,Kip Tom,R,IN,809110,47000,10800,0,500,778.0931818,684722,364838
H6IN05216,Angela Demaree,D,IN,125976,0,0,0,250,294.4250871,84500,38976
H6IN09168,Jim Pfaff,R,IN,19100,0,0,0,500,633.3333333,17100,2000
H6MD06220,Terry Baker,R,MD,13445,5792,0,0,200,418.1956522,19237,0
H6MD06238,Dave Vogt,R,MD,52537,0,0,0,300,606.0694444,43637,3500
H6MI13213,Janice Winfrey,D,MI,55190,0,0,0,500,957.012987,73690,2500
H6NC09176,George Rouco,R,NC,88049,0,0,0,1000,1054.847222,75949,3000
H6NM03067,Mike Romero,R,NM,49878,10000,0,0,500,643.6666667,59861,17
H6NV01208,Mary Perry,R,NV,5570,0,0,0,360,417,4170,1400
H6NY03171,David Gurfein,R,NY,346280,197446,10930,0,500,1106.603535,438215,8250
H6NY18161,Sakima Brown,R,NY,43895,0,0,0,250,442.2164948,42895,0
H6PA17161,Glenn Geissinger,R,PA,46641,0,0,0,500,735.6833333,44141,2500
H6TX21210,John Murphy,R,TX,5735,0,0,0,500,409.6428571,5735,0
H6TX24131,Roy Lozano,R,TX,8645,0,0,0,1500,1491,4473,4172
H6VA05118,Jane Dittmar,D,VA,1110831,80400,0,53051,250,494.5277247,1034552,1093509
S6AR00132,Conner Eldridge,D,AR,1343334,95000,11200,15288,250,746.2265512,1551405,132888
S6CA00741,Duf Sundheim,R,CA,437237,44972,28004,19974,500,2041.93765,851488,281180
S6IN00209,John Martin Dickerson,D,IN,84865,0,0,0,500,663.0078125,84865,0
S6OR05085,Kevin Stine,D,OR,1800,0,0,0,500,450,1800,0
S6PA00274,John Fetterman,D,PA,390633,14900,37840,0,50,215.0600949,407969,151840
H6MD08515,Dave Anderson,D,MD,55816,5000,10000,0,250,696.0967742,86316,2500
S6WA00321,Chris Vance,R,WA,271255,0,0,0,250,488.6247723,268255,3000
H6AL02142,Becky Gerritson,R,AL,132970,10000,0,0,250,416.2218543,125699,17271
H6AZ04177,Ray Strauss,R,AZ,105777,34608,0,0,500,1078.725275,98164,29221
H6CA04156,Robert Derlet,D,CA,42297,5000,0,0,50,121.6217391,27973,18984
H6CA39137,Brett Murdock,D,CA,47909,15000,0,0,250,561.8275862,32586,30323
H6CA41182,Doug Shepherd,R,CA,90946,5000,0,0,500,713.008,89126,6750
H6DE00198,Bryon Hall Short,D,DE,159982,15000,0,0,200,214.7117117,95332,20200
H6DE01089,Bryan Townsend,D,DE,844073,35000,0,18000,300,565.7015235,816873,70250
H6FL09203,Wanda Rentas,R,FL,14450,0,0,0,250,802.7777778,14450,0
H6IL01159,August Deuser,R,IL,13,0,0,0,0,0,0,13
H6IL08170,Peter Dicianni,R,IL,236171,15000,0,0,400,631.7025496,222991,24830
H6IL08188,Deb Bullwinkel,D,IL,62980,5000,0,0,250,480.259542,62914,5000
H6IL15084,Kyle McCarter,R,IL,347329,5000,20000,0,500,978.5722714,331736,40893
H6KS04165,Dan Giroux,D,KS,189520,30000,0,0,500,700.8178439,188520,30250
H6KY01102,Jason Batts,R,KY,117016,0,10000,0,250,521.9794239,126841,75
H6KY01110,James Comer,R,KY,827114,186811,0,0,500,882.213245,666071,343154
H6KY01128,Michael Pape,R,KY,408794,5000,0,35271,500,1014.48855,398694,92325
H6MD08523,Joel Rubin,D,MD,373210,8362,0,0,250,469.4597544,344114,49510
H6MD08531,Aryeh Shudofsky,R,MD,32668,0,0,0,250,573.122807,32668,0
H6MN02156,Pam Myhra,R,MN,23702,0,0,0,215,353.3666667,21202,2500
H6MN02164,John Howe,R,MN,83255,12500,0,0,500,1150.705128,89755,6000
H6MN06157,Bob Helland,D,MN,1608,0,0,0,250,321.6,1608,0
H6MO01253,Maria Chappelle-Nadal,D,MO,53045,0,0,0,250,314.6102941,42787,7076
H6NC02122,Kay Daly,R,NC,143836,0,22669,0,500,825.7828283,163505,3000
H6NC06099,Pete Glidewell,D,NC,91645,0,0,0,250,579.4551282,90395,1250
